title,company,location,url,date,deadline,department,description,requirements,position_type
פקח חניה וחוקי עזר,ריינה,ריינה,https://namerz.moin.gov.il/showexternal/55854/2,2026-06-29,2026-07-13,ניהול כללי,"רשות: ריינה · מחוז: צפון · יחידה: ניהול כללי · תחום: ניהול כללי · דירוג: מנהלי · רמת השכלה: 12 שנות לימוד, בגרות · תאריך פרסום: 2026-06-29 · מועד הגשה: 2026-07-13 · מספר מכרז: 10-2026",12 שנות לימוד; בגרות,
שמירה על מוכנות הביטחונית ועל הבטיחות במצבי שגרה וחירום של מוסדות החינוך. קיום סדרי…,שוהם,שוהם,https://namerz.moin.gov.il/showexternal/55891/2,2026-06-30,2026-07-13,חירום ובטחון,"שמירה על מוכנות הביטחונית ועל הבטיחות במצבי שגרה וחירום של מוסדות החינוך. קיום סדרי הביטחון במוסדות החינוך, היערכותכם למצבי חירום וטיפול בנושאי הבטיחות באותם מוסדות. עיקרי התפקיד: 1. הכנת תכניות עבודה שנתיות ותוכניות תקציב הביטחון במוסדות החינוך. 2. לוודא קיום סדרי הביטחון במוסדות חינוך. 3. תפעול ניידת האבטחה/סיור והיערכותה לאירועי חירום בשגרה במוסדות חינוך. 4. פיקוח על קבלתם ועבודתם של מאבטחים במוסד החינוכי. 5. ניהול ההיערכות למצבי חירום במוסדות חינוך פורמאליים ובלתי פורמאליים. 6. קיום ביקורות ביטחון ואבטחה במוסדות החינוך. 7. אבטחת פעילות בלתי שגרתית במוסד החינוכי ומחוצה לו. 8. ניהול וביצוע הכשרות והשתלמויות לבעלי תפקידים בתחום הביטחון, הבטיחות וההיערכות לחירום של מוסדות החינוך. 9. מטלות נוספות שתוטלנה על ידי קב""ט המועצה או מי מטעמו.",12 שנות לימוד,
מנהל יישובי למאבק באלימות סמים ואלכוהול,חורה,חורה,https://namerz.moin.gov.il/showexternal/55126/1,2026-06-11,2026-07-13,תוכניות לאומיות,רשות: חורה · מחוז: דרום · יחידה: תוכניות לאומיות · תחום: תוכניות לאומיות · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-11 · מועד הגשה: 2026-07-13 · מספר מכרז: 9.2026,אקדמאית / חילופית בהתאם לחוק,
מזכיר בית הספר,קרני שומרון,קרני שומרון,https://namerz.moin.gov.il/showexternal/55866/2,2026-06-30,2026-07-14,חינוך,רשות: קרני שומרון · מחוז: יהודה ושומרון · יחידה: חינוך · תחום: חינוך · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-30 · מועד הגשה: 2026-07-14 · מספר מכרז: 21/26,12 שנות לימוד,
מדריך/ת מועדונית (70%-100% משרה),אפרתה,אפרתה,https://namerz.moin.gov.il/showexternal/55896/1,2026-06-30,2026-07-14,רווחה,מדריך/ת מועדונית (70%-100% משרה) מתן סיוע לימודי ורגשי לילדים בגילאי 6-12 הכולל העשרת תלמידי בתי ספר בתכנים לימודיים. יצירת קשר אישי מיטיב עם הילדים. הפעלת קבוצת ילדים בהתאם לתוכנית חינוכית טיפולית. דונית,12 שנות לימוד; בגרות,
תומכת חינוך לתלמיד הזכאי לשירותי חינוך מיוחדים הלומד בגן או בכיתה,אפרתה,אפרתה,https://namerz.moin.gov.il/showexternal/55897/1,2026-06-30,2026-07-14,חינוך,רשות: אפרתה · מחוז: יהודה ושומרון · יחידה: חינוך · תחום: חינוך · דירוג: תומכות חינוך · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-30 · מועד הגשה: 2026-07-14 · מספר מכרז: 00.00,12 שנות לימוד,
תומכת חינוך לתלמיד הזכאי לשירותי חינוך מיוחדים הלומד בגן או בכיתה,אפרתה,אפרתה,https://namerz.moin.gov.il/showexternal/55905/1,2026-06-30,2026-07-14,חינוך,רשות: אפרתה · מחוז: יהודה ושומרון · יחידה: חינוך · תחום: חינוך · דירוג: תומכות חינוך · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-30 · מועד הגשה: 2026-07-14 · מספר מכרז: 00.00,12 שנות לימוד,
"גיבוש והכנת תכנית שנתית חינוכית ותקציבית, בהלימה למדיניות המועצה",ערבות הירדן,ערבות הירדן,https://namerz.moin.gov.il/showexternal/55908/2,2026-06-30,2026-07-14,חינוך,"גיבוש והכנת תכנית שנתית חינוכית ותקציבית, בהלימה למדיניות המועצה. ניהול כח האדם בגנים. ליווי ומעקב אחר רכש ועבודות תחזוקה, בהיקפים גדולים, כולל שיפוצי קיץ. ביצוע ביקורים בגני הילדים, לשם פיקוח על התנהלותם, התפעול השוטף והתחזוקה. ניהול הרישום, כולל מידע ופרסום המידע אודות הרישום לגנים. קידום המענה הפדגוגי לילדים בעלי קשיים מיוחדים, בתאום עם משרד החינוך. תיאום ותכנון תוכניות העשרה שונות, כולל תוכנית מילת וקרב, מעקב וליווי. תכנון, ביצוע, בקרה ומעקב על מערך קייטנות הקיץ והחגים - הכנת תכנית, הקצאת תקציב, שיבוץ כוח אדם, ליווי ארגוני ופדגוגי ואחריות על כל דרישות משרד החינוך וגורמי הבטחון.",אקדמאית / חילופית בהתאם לחוק,
רכז/ת רישום ושיבוץ תלמידים/ות,עמק יזרעאל,עמק יזרעאל,https://namerz.moin.gov.il/showexternal/55918/1,2026-06-30,2026-07-14,חינוך,"רכז/ת רישום ושיבוץ תלמידים/ות 1. הכנה ותכנון של מערך הרישום והשיבוץ: הכנת מערכות המחשוב, תהליכי בחירה, אזורי רישום, ניהול ידע - כולל הכנת חומרי מידע ושליחתו להורים. 2. ניהול תהליכי רישום: אחריות על הרישום השנתי לגני ילדים/ות, כיתות א' ומעברים למוסדות חינוך (חטיבות ותיכונים), כולל טיפול ברישום מאוחר או רישום תלמידים/ות חדשים/ות שעוברים/ות ליישוב. 3. מתן שירות ומענה לתושבים: קבלת קהל, מענה טלפוני ומענה במייל להורים בנושאי רישום, שיבוץ, ערעורים ובקשות מיוחדות. 4. טיפול בבקשות שיבוץ והעברה: קבלת בקשות העברה בין מוסדות חינוך, בדיקתן מול הנהלים וסיוע לוועדות שיבוץ. 5. עבודה מול מערכות מידע: הזנת נתונים במערכות ממוחשבות והפקת דוחות וניהול מאגרי מידע של תלמידים/ות. 6. עבודה מול מוסדות החינוך: תיאום מול מנהלי/ות בתי ספר וגננים/ות לצורך אימות תקני כיתות ושיבוצים. 7. בקרה ודיווח: דיווח שוטף למשרד החינוך על מצבת התלמידים/ות וניהול הרישום בהתאם לחוזר מנכ""ל. רכז/ת סל תרבות 1. איתור הצרכים בתחום התרבות עבור התלמידים/ות במועצה ובתיאום עם גורמי החינוך והתרבות במועצה. 2. שותפות בקביעת המדיניות וסדר העדיפויות של פעולות התרבות בהתאם לצרכים ולאפשרויות התקציביות. 3. גיוס משאבים, תכנון והפעלת סל התרבות ואחריות על תקציבו בהתאם למסגרת התקציבית ולתוכנית שאושרה על ידי הממונים/ות עליו/ה במועצה. 4. קיום קשר עם גורמים וארגונים המציעים פעולות תרבות ואמנות. 5. תיאום פעילות סל התרבות עם מוסדות התרבות והאמנות הפועלים במועצה. 6. פרסום ושיווק של תוכנית סל התרבות במועצה. 7. פועל/ת בשיתוף פעולה עם הממונים/ות עליו/ה במועצה ובהתאם להנחיותיהם/ן ועל פי מדיניות משרד החינוך.",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
קצין ביקור סדיר,עמק יזרעאל,עמק יזרעאל,https://namerz.moin.gov.il/showexternal/55919/1,2026-06-30,2026-07-14,חינוך,"רשות: עמק יזרעאל · מחוז: צפון · יחידה: חינוך · תחום: חינוך · דירוג: דירוג חינוך ונוער, דרגה בהתאם להשכלה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק, הנדסאי / טכנאי · תאריך פרסום: 2026-06-30 · מועד הגשה: 2026-07-14 · מספר מכרז: 83/2026",אקדמאית / חילופית בהתאם לחוק; הנדסאי / טכנאי,
מנהל יחידת צרכים מיוחדים,טירת כרמל,טירת כרמל,https://namerz.moin.gov.il/showexternal/55884/1,2026-06-30,2026-07-14,חינוך,רשות: טירת כרמל · מחוז: חיפה · יחידה: חינוך · תחום: חינוך · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-30 · מועד הגשה: 2026-07-14 · מספר מכרז: 2026-849,אקדמאית / חילופית בהתאם לחוק,
מהנדס תנועה וכבישים,טירת כרמל,טירת כרמל,https://namerz.moin.gov.il/showexternal/55915/1,2026-06-30,2026-07-14,הנדסה,רשות: טירת כרמל · מחוז: חיפה · יחידה: הנדסה · תחום: הנדסה · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-30 · מועד הגשה: 2026-07-14 · מספר מכרז: 2026-850,אקדמאית / חילופית בהתאם לחוק,
מנהל יחידת החינוך העל יסודי,אופקים,אופקים,https://namerz.moin.gov.il/showexternal/54846/3,2026-06-04,2026-07-14,חינוך,"רשות: אופקים · מחוז: דרום · יחידה: חינוך · תחום: חינוך · רמת השכלה: 12 שנות לימוד, אקדמאית / חילופית בהתאם לחוק, בגרות, השכלה תיכונית, קורסים נוספים כמפורט בקובץ · תאריך פרסום: 2026-06-04 · מועד הגשה: 2026-07-14 · מספר מכרז: 2026/ע/22",12 שנות לימוד; אקדמאית / חילופית בהתאם לחוק; בגרות; השכלה תיכונית; קורסים נוספים כמפורט בקובץ,
מפקח בכיר(חוקר) לתכנון ובניה,גזר,גזר,https://namerz.moin.gov.il/showexternal/55313/3,2026-06-16,2026-07-14,הנדסה,"רשות: גזר · מחוז: מרכז · יחידה: הנדסה · תחום: הנדסה · דירוג: מח""ר/ הנדסאים · רמת השכלה: אקדמאית / חילופית בהתאם לחוק · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-14 · מספר מכרז: 51-2026",אקדמאית / חילופית בהתאם לחוק,
מטפל/ת רגשי/ת למרכז טיפולי חינוכי בקהילה,גזר,גזר,https://namerz.moin.gov.il/showexternal/55317/3,2026-06-16,2026-07-14,חינוך,מטפל/ת רגשי/ת למרכז טיפולי חינוכי בקהילה,אקדמאית / חילופית בהתאם לחוק,
מדריך מוגנות לתלמידים ונוער במצבי סיכון,גזר,גזר,https://namerz.moin.gov.il/showexternal/55319/3,2026-06-16,2026-07-14,נוער תרבות וספורט,רשות: גזר · מחוז: מרכז · יחידה: נוער תרבות וספורט · תחום: נוער תרבות וספורט · דירוג: מנהלי · רמת השכלה: 12 שנות לימוד · תאריך פרסום: 2026-06-16 · מועד הגשה: 2026-07-14 · מספר מכרז: 54-2026,12 שנות לימוד,
